stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
15391,137005,900 E @ 4581 S,4581 S 900 E & College St,40.671459,-111.865379,,,,,,1
15393,137504,900 E @ 4265 S,4265 S 900 E & 4310 S,40.678453,-111.865454,,,,,,1
15394,137520,900 E @ 4191 S,4191 S 900 E & 4500 S,40.680357,-111.865458,,,,,,1
15395,137521,900 E @ 4115 S,4115 S 900 E & 4125 S,40.682043,-111.86544,,,,,,0
15396,137522,900 E @ 4055 S,4055 S 900 E & 4125 S,40.683818,-111.865447,,,,,,1
15397,137523,900 E @ 3955 S,3955 S 900 E & 4125 S,40.685598,-111.86544,,,,,,1
15398,137343,3900 S @ 785 E,785 E 3900 S & 900 E,40.687154,-111.868589,,,,,,0
15399,137344,3900 S @ 725 E,752 E 3900 S,40.687119,-111.869986,,,,,,0
15401,172208,10000 S @ 220 W,220 W 10000 S & Centennial Pkwy,40.569815,-111.896256,,,,,,0
15402,172209,South Jordan Gateway @ 10288 S,10220 S Jordan Gtwy & S 300 W,40.565675,-111.903808,,,,,,0
15403,172210,Jordan Gateway @ 10416 S,10416 S Jordan Gtwy,40.562,-111.902614,,,,,,0
15404,172042,Temple Dr @ 10474 S,10474 Temple Dr & W 10500 S,40.561065,-111.929251,,,,,,0
15409,188066,1300 W @ 11072 S,11072 S 1300 W,40.550438,-111.929245,,,,,,0
15410,188082,1300 W @ 11220 S,11220 S 1300 W & Park Palisade Dr,40.547741,-111.929224,,,,,,0
15413,188068,1300 W @ 11506 S,11506 S 1300 W,40.542024,-111.929252,,,,,,0
15414,188069,1300 W @ 11822 S,11822 S 1300 W,40.536327,-111.929272,,,,,,0
15417,188070,1300 W @ 12160 S,12160 S 1300 W,40.530614,-111.929262,,,,,,0
15421,188087,12600 S @ 1340 W,1340 W 12600 S & 1300 W,40.522443,-111.93014,,,,,,0
15464,187017,2700 W @ 13395 S,13395 S 2700 W,40.508173,-111.957592,,,,,,0
15469,187022,2700 W @ 12777 S,12777 S 2700 W,40.519011,-111.957622,,,,,,0
15479,188092,12600 S @ 1283 W,1283 W 12600 S,40.522186,-111.928246,,,,,,0
15483,188060,1300 W @ 12145 S,12145 S 1300 W,40.530705,-111.929101,,,,,,0
15486,188061,1300 W @ 11819 S,11819 S 1300 W,40.536288,-111.929117,,,,,,0
15487,188096,1300 W @ 11495 S,11495 S 1300 W,40.542425,-111.929056,,,,,,0
15490,188098,1300 W @ 11215 S,11215 S 1300 W,40.547532,-111.929028,,,,,,0
15491,188063,1300 W @ 11055 S,11055 S 1300 W,40.550351,-111.929029,,,,,,0
15492,188099,1300 W @ 10877 S,10877 S 1300 W,40.553648,-111.929051,,,,,,0
15493,188064,1300 W @ 10765 S,10765 S 1300 W,40.555706,-111.929051,,,,,,0
15496,172213,Jordan Gateway @ 10427 S,10418 S Jordan Gtwy,40.56202,-111.902356,,,,,,0
15497,172214,Jordan Gateway @ 10179 S,10179 S Jordan Gtwy & S 300 W,40.566412,-111.903685,,,,,,0
15503,154014,900 E @ 6038 S,6038 S 900 E & 6000 S,40.641548,-111.866114,,,,,,0
15504,154074,900 E @ 6108 S,6108 S 900 E & 6000 S,40.639758,-111.866066,,,,,,0
15505,154075,900 E @ 6170 S,6170 S 900 E & 6000 S,40.638088,-111.866078,,,,,,0
15506,154076,900 E @ 6322 S,6322 S 900 E & 6000 S,40.636076,-111.866094,,,,,,0
15507,154077,900 E @ 6470 S,6470 S 900 E & 6000 S,40.633282,-111.866111,,,,,,0
15553,154089,900 E @ 6585 S,6585 S 900 E & 6600 S,40.632189,-111.865813,,,,,,0
15554,136072,3900 S @ 50 W,50 W 3900 S & West Temple,40.687105,-111.892791,,,,,,0
15556,154197,State St @ 5995 S,5995 S State St & 6100 S,40.640095,-111.888909,,,,,,0
15557,154198,State St @ 5905 S,5905 S State St & 5900 S,40.642754,-111.888785,,,,,,0
15558,154199,State St @ 5775 S,5775 S State St & 5770 S,40.645578,-111.888611,,,,,,0
15559,154200,State St @ 5685 S,5685 S State St & 5600 S,40.647499,-111.888513,,,,,,0
15560,154201,State St @ 5615 S,5615 S State St & 5600 S,40.648795,-111.888446,,,,,,0
15561,154202,State St @ 5525 S,5525 S State St & 5600 S,40.650942,-111.888348,,,,,,0
15562,154203,State St @ 5435 S,5435 S State St & 5600 S,40.65297,-111.888239,,,,,,0
15563,154204,State St @ 5311 S,5311 S State St & 5300 S,40.655434,-111.888129,,,,,,1
15565,154207,State St @ 5025 S,5025 S State St & 5000 S,40.662525,-111.88813,,,,,,1
15566,137457,State St @ 4949 S,4949 S State St & Vine St,40.664125,-111.888154,,,,,,1
15567,137463,State St @ 4489 S,4489 S State St & 4500 S,40.674835,-111.88811,,,,,,1
15568,137465,State St @ 4195 S,4195 S State St & 4200 S,40.679907,-111.888107,,,,,,0
15569,137467,State St @ 4035 S,4035 S State St & 4050 S,40.683943,-111.888099,,,,,,0
15571,137422,State St @ 3635 S,3635 S State St & Helm Ave,40.692233,-111.888089,,,,,,1
15573,137425,State St @ 3285 S,3285 S State St & 3300 S,40.700413,-111.888088,,,,,,1
15574,137427,State St @ 3063 S,3063 S State St & 3200 S,40.704086,-111.888088,,,,,,1
15575,137428,State St @ 2979 S,2979 S State St & 3200 S,40.706152,-111.888085,,,,,,1
15576,137429,State St @ 2849 S,2849 S State St & 3200 S,40.708876,-111.88809,,,,,,0
15577,137430,State St @ 2775 S,2774 S State St & Claybourne Ave,40.710826,-111.888174,,,0,,,1
15578,137431,State St @ 2705 S,2705 S State St & 2700 S,40.712474,-111.888085,,,,,,1
15579,126475,State St @ 2473 S,2473 S State St & Oakland Ave,40.716749,-111.888073,,,,,,0
15580,126476,State St @ 2363 S,2363 S State St & Burton Ave,40.719297,-111.888072,,,,,,1
15583,126479,State St @ 1925 S,1925 S State St & 1910 S,40.728169,-111.888027,,,,,,1
15584,126480,State St @ 1791 S,1791 S State St & Coatsville Ave,40.731349,-111.888031,,,,,,0
15585,126481,State St @ 1601 S,1601 S State St & 1700 S,40.735361,-111.888029,,,0,,,1
15586,126482,State St @ 1495 S,1495 S State St & 1500 S,40.737001,-111.888041,,,,,,0
15587,126483,State St @ 1385 S,1385 S State St & 1500 S,40.739652,-111.88803,,,,,,1
15588,126484,State St @ 1285 S,1285 S State St & 1300 S,40.741985,-111.888035,,,,,,1
15589,126485,State St @ 1135 S,1135 S State St & Hampton Ave,40.744175,-111.888041,,,,,,0
15591,126488,State St @ 777 S,777 S State St & 800 S,40.752287,-111.888035,,,,,,1
15592,126489,State St @ 685 S,685 S State St & 700 S,40.754456,-111.888031,,,,,,1
15594,126738,State St @ 503 S,503 S State St & 500 S,40.758249,-111.888039,,,,,,1
15595,125458,Arena Station (SB),50 N 300 W & South Temple,40.769711,-111.899835,,,0,,,1
15596,125018,300 W @ 105 S,105 S 300 W & 100 S,40.766946,-111.899506,,,0,,,1
15597,126458,State St @ 510 S,510 S State St & 500 S,40.75821,-111.888419,,,,,,1
15598,126459,State St @ 604 S,604 S State St & 600 S,40.755955,-111.88841,,,,,,1
15599,126460,State St @ 720 S,720 S State St & 700 S,40.75373,-111.888416,,,,,,1
15600,126461,State St @ 820 S,820 S State St & 800 S,40.751506,-111.888414,,,,,,0
15601,126462,State St @ 910 S,910 S State St & 900 S,40.749433,-111.888419,,,,,,1
15602,126463,State St @ 1050 S,1050 S State St & Herbert Ave,40.746551,-111.888418,,,,,,0
15605,126466,State St @ 1428 S,1428 S State St & 1300 S,40.739124,-111.888424,,,,,,1
15607,126468,State St @ 1730 S,1730 S State St & 1700 S,40.732675,-111.888429,,,,,,0
15610,126471,State St @ 2154 S,2154 S State St & E Commonwealth Ave,40.724339,-111.888427,,,,,,1
15612,126473,State St @ 2354 S,2354 S State St & Burton Ave,40.719943,-111.888456,,,,,,0
15613,126474,State St @ 2510 S,2510 S State St & Beryl Ave,40.716058,-111.888447,,,0,,,1
15614,137435,State St @ 2588 S,2588 S State St & Crystal Ave,40.714519,-111.888457,,,,,,1
15663,126133,500 E @ 1104 S,1104 S 500 E & Harvard Ave,40.744985,-111.876851,,,,,,0
15664,125453,900 E @ 290 S,290 S 900 E & 300 W,40.763208,-111.865203,,,,,,0
15667,127245,University Village West (WB),1937 E Sunnyside Ave,40.750887,-111.834602,,,,,,1
15669,127130,Fort Douglas Station,375 S Mario Capecchi Dr & Campus Dr,40.76312,-111.835721,,,,,,0
15689,189058,700 E @ 11252 S,11258 S 700 E & E Dusty Creek Ave,40.546818,-111.872453,,,,,,0
15742,126087,1300 E @ 1419 S,1419 S 1300 E & Browning Ave,40.738781,-111.853781,,,,,,0
15754,189129,1000 E @ 11620 S,11620 S 1000 E,40.540336,-111.862814,,,,,,1
15760,189005,Draper Pkwy @ 1180 E,1180 E Draper Pkwy (12300 S),40.528304,-111.857339,,,,,,0
15773,136157,700 W @ 3565 S,3565 S 700 W & Billinis Rd,40.694073,-111.911126,,,,,,0
15780,136264,3300 S @ 87 W,87 W 3300 S & West Temple,40.699671,-111.893364,,,,,,0
15781,136265,3300 S @ 1 W,1 W 3300 S & Main St,40.699671,-111.891403,,,,,,0
15783,137150,3300 S @ 198 E,198 E 3300 S & 200 E,40.699793,-111.885722,,,,,,0
15784,137151,3300 S @ 298 E,298 E 3300 S & 300 E,40.699781,-111.882912,,,,,,1
15785,137153,3300 S @ 490 E,490 E 3300 S & 500 E,40.699794,-111.877394,,,,,,1
15786,137155,3300 S @ 680 E,680 E 3300 S & 500 E,40.699821,-111.872259,,,,,,0
15787,137290,3300 S @ 798 E,798 E 3300 S & 800 E,40.699811,-111.868527,,,,,,0
15788,137291,3300 S @ 942 E,942 E 3300 S & 800 E,40.699802,-111.864342,,,,,,1
15789,137292,3300 S @ 988 E,988 E 3300 S & 800 E,40.699803,-111.862762,,,,,,0
15790,137293,3300 S @ 1108 E,1108 E 3300 S & 1100 E,40.699821,-111.859414,,,,,,0
15791,137294,3300 S @ 1218 E,1218 E 3300 S & 1100 E,40.699836,-111.856779,,,,,,1
15792,137295,3300 S @ 1298 E,1298 E 3300 S & 1300 E,40.699841,-111.854278,,,,,,0
15793,137298,3300 S @ 1650 E,1650 E 3300 S & Highland Dr,40.699876,-111.844126,,,,,,0
15794,138167,3300 S @ 1848 E,1848 E 3300 S & Honeycut Rd,40.699851,-111.838893,,,,,,0
15795,138168,3300 S @ 1890 E,1890 E 3300 S & 1885 E,40.699822,-111.837488,,,,,,0
15796,138170,3300 S @ 2102 E,2102 E 3300 S & Georgetown Sq,40.699792,-111.830761,,,,,,0
15797,138171,3300 S @ 2210 E,2210 E 3300 S & Georgetown Sq,40.699789,-111.827288,,,,,,0
15798,138132,3300 S @ 2340 E,2340 E 3300 S & Oakview Dr,40.699784,-111.822738,,,,,,0
15799,138133,3300 S @ 2454 E,2454 E 3300 S & Pioneer St,40.699785,-111.821152,,,,,,0
15800,138134,3300 S @ 2608 E,2608 E 3300 S & Oakwood St,40.699777,-111.817287,,,,,,0
15805,138157,3300 S @ 2735 E,,40.69997,-111.814134,,,,,,0
15806,138158,3300 S @ 2605 E,2605 E 3300 S & 2600 E,40.699956,-111.817184,,,,,,0
15807,138159,3300 S @ 2465 E,2465 E 3300 S & 2600 E,40.699941,-111.820743,,,,,,0
15808,138162,3300 S @ 2285 E,2285 E 3300 S & 2300 E,40.699941,-111.825293,,,,,,0
15809,138305,3300 S @ 2201 E,2201 E 3300 S & Murray Holladay Rd,40.699946,-111.827299,,,,,,0
15810,138163,3300 S @ 2103 E,2103 E 3300 S & 2100 E,40.699945,-111.831151,,,,,,0
15812,138166,3300 S @ 1847 E,1847 E 3300 S & 1865 E,40.700012,-111.838605,,,,,,0
15813,137274,3300 S @ 1705 E,1705 E 3300 S & Imperial St,40.700041,-111.843278,,,,,,0
15814,137304,3300 S @ 1001 E,1004 E 3300 S & S 1000 E,40.699949,-111.862527,,,,,,0
15818,174008,Bengal Blvd @ 3450 E,3450 E Bengal Blvd & 3500 E,40.609356,-111.797396,,,,,,0
15821,174010,3500 E @ 8100 S,8100 S 3500 E & Wasatch Blvd,40.603724,-111.796095,,,,,,0
15824,174013,Wasatch Blvd @ 8496 S,8496 S Wasatch Blvd & Daneborg Dr,40.596617,-111.797585,,,,,,0
15825,174014,Wasatch Blvd @ 8590 S,8590 S Wasatch Blvd & Russell Park Rd,40.595099,-111.796757,,,,,,0
15833,174022,3500 E @ 8077 S,8077 S 3500 E & Wasatch Blvd,40.603919,-111.795881,,,,,,0
15836,174025,Bengal Blvd @ 3455 E,3455 E Bengal Blvd & 350 E,40.609498,-111.797137,,,,,,0
15842,174165,Bengal Blvd @ 2601 E,2601 E Bengal Blvd & 2600 E,40.610388,-111.817893,,,,,,0
15843,155088,2700 E @ 7559 S,7559 S 2700 E & Bridgewater Dr,40.613825,-111.815326,,,,,,0
15845,155090,2700 E @ 7355 S,7355 S 2700 E & 7350 S,40.617498,-111.815233,,,,,,0
15848,155093,Fort Union Blvd @ 2691 E,2691 E Fort Union Blvd & 2700 E,40.624046,-111.816178,,,,,,1
15849,155173,Fort Union Blvd @ 2545 E,2545 E Fort Union Blvd & Fort Union Blvd,40.624029,-111.818428,,,,,,1
15850,155094,Fort Union Blvd @ 2477 E,2477 E Fort Union Blvd & Promenade Dr,40.624036,-111.820335,,,,,,0
15851,155095,Fort Union Blvd @ 2335 E,2335 E Fort Union Blvd & 2300 E,40.624064,-111.823569,,,,,,0
15855,155050,2300 E @ 6607 S,6607 S 2300 E & 6600 S,40.631101,-111.824659,,,,,,0
15858,155052,2300 E @ 6271 S,6271 S 2300 E & Oakcrest Ln,40.637047,-111.824652,,,,,,0
15861,126325,2100 S @ 488 E,488 E 2100 S & 400 E,40.725345,-111.877499,,,,,,1
15862,126324,2100 S @ 388 E,388 E 2100 S & 400 E,40.725358,-111.879855,,,,,,0
15863,126326,2100 S @ 598 E,598 E 2100 S & 600 E,40.725349,-111.874143,,,,,,0
15864,126327,2100 S @ 648 E,648 E 2100 S & 600 E,40.725322,-111.872553,,,,,,0
15865,126328,2100 S @ 798 E,798 E 2100 S & 800 E,40.725337,-111.868463,,,,,,0
15866,126329,2100 S @ 898 E,898 E 2100 S & 900 E,40.72533,-111.865737,,,,,,0
15867,126330,2100 S @ 998 E,998 E 2100 S & 1000 E,40.725344,-111.862842,,,,,,0
15869,126332,2100 S @ 1206 E,1206 E 2100 S & 1100 E,40.725321,-111.856664,,,,,,1
15871,126334,2100 S @ 1396 E,1396 E 2100 S & 1100 E,40.725738,-111.851272,,,,,,0
15872,126335,2100 S @ 1510 E,1510 E 2100 S & 1100 E,40.725735,-111.846968,,,,,,0
15873,126336,2100 S @ 1610 E,1610 E 2100 S & 1100 E,40.725679,-111.84529,,,,,,0
15874,126337,2100 S @ 1690 E,1690 E 2100 S & 1100 E,40.725363,-111.843268,,,,,,0
15875,126338,2100 S @ 1772 E,1772 E 2100 S & 1800 E,40.72544,-111.839725,,,,,,1
15886,126343,2100 S @ 1311 E,1311 E 2100 S & 1300 E,40.725533,-111.853403,,,,,,1
15887,126344,2100 S @ 1241 E,1241 E 2100 S & Douglas St,40.725483,-111.855105,,,,,,0
15890,126443,2100 S @ 1001 E,1001 E 2100 S & 1000 E,40.725491,-111.862284,,,,,,1
15891,126444,2100 S @ 901 E,901 E 2100 S & 900 E,40.725498,-111.864907,,,,,,1
15892,126445,2100 S @ 803 E,803 E 2100 S & 800 E,40.725511,-111.86786,,,,,,1
15893,126446,2100 S @ 701 E,701 E 2100 S & 700 E,40.725523,-111.870819,,,0,,,0
15894,126447,2100 S @ 601 E,601 E 2100 S & 600 E,40.725532,-111.873599,,,,,,1
15895,126448,2100 S @ 489 E,489 E 2100 S & 500 E,40.725545,-111.877558,,,,,,0
15896,126449,2100 S @ 407 E,407 E 2100 S & 400 E,40.725527,-111.879428,,,,,,0
15897,126450,2100 S @ 301 E,301 E 2100 S & 300 E,40.725528,-111.882265,,,,,,1
15898,126451,2100 S @ 201 E,201 E 2100 S & 200 E,40.725515,-111.885227,,,,,,0
15899,126452,2100 S @ 89 E,89 E 2100 S & 200 E,40.725547,-111.889061,,,,,,0
15908,155169,6200 S @ 2010 E,2010 E 6200 S & 2000 E,40.638442,-111.833615,,,,,,0
15912,155018,2300 E @ 6300 S,6300 S 2300 E & 900 E,40.636873,-111.824821,,,,,,0
15915,155021,2300 E @ 6598 S,6598 S 2300 E & 6600 S,40.631384,-111.824807,,,,,,0
15921,174004,Bengal Blvd @ 2988 E,2988 E Bengal Blvd & Biscayne Dr,40.609367,-111.808497,,,,,,0
15923,136211,3300 S @ 940 W,940 W 3300 S & 900 W,40.699537,-111.918373,,,,,,1
15924,136212,3300 S @ 1070 W,1070 W 3300 S & 900 W,40.699557,-111.921539,,,,,,1
15928,136216,3500 S @ 1420 W,1420 W 3500 S & 900 W,40.698478,-111.932202,,,,,,1
15929,136217,3500 S @ 1530 W,1530 W 3500 S & 900 W,40.697187,-111.934721,,,,,,1
15930,136218,3500 S @ 1720 W,1720 W 3500 S & Redwood Rd,40.696749,-111.939559,,,,,,1
15932,135242,3500 S @ 1948 W,1948 W 3500 S & 1950 W,40.696741,-111.943258,,,,,,0
15933,135243,3500 S @ 2040 W,2040 W 3500 S & Decker Lake Dr,40.696773,-111.945611,,,,,,1
15935,135294,2200 W @ 4130 S,4130 S 2200 W & 4100 S,40.681505,-111.948513,,,,,,0
15936,135247,2200 W @ 4258 S,4258 S 2200 W & Decker Lake Dr,40.678349,-111.948517,,,,,,0
15937,135248,2200 W @ 4340 S,4340 S 2200 W & Decker Lake Dr,40.676338,-111.948511,,,,,,0
15939,135251,2200 W @ 4512 S,4512 S 2200 W & Tottenham Court Rd,40.672201,-111.948512,,,,,,1
15940,135252,2200 W @ 4626 S,4626 S 2200 W & Laird Ave,40.670025,-111.948514,,,,,,0
15947,152077,5400 S @ 2220 W,2220 W 5400 S & 2200 W,40.653208,-111.948926,,,,,,1
15949,152079,5400 S @ 2480 W,2480 W 5400 S & Harvey Heights Dr,40.653157,-111.953536,,,,,,1
15950,152001,2700 W @ 5410 S,5410 S 2700 W & 5400 S,40.652618,-111.957986,,,,,,1
15951,152002,2700 W @ 5514 S,5514 S 2700 W & 5400 S,40.650851,-111.957966,,,,,,0
15952,152003,2700 W @ 5730 S,5730 S 2700 W & 5735 S,40.647392,-111.957952,,,,,,0
15954,152005,2700 W @ 5928 S,5928 S 2700 W & Kamas Dr,40.643738,-111.957964,,,,,,0
15955,152006,2700 W @ 6102 S,6102 S 2700 W & 6200 S,40.639973,-111.957957,,,,,,0
15957,152032,2700 W @ 6055 S,6055 S 2700 W & 6200 S,40.641115,-111.957753,,,,,,1
15958,152033,2700 W @ 5901 S,5901 S 2700 W & Kamas Dr,40.643932,-111.957759,,,,,,0
15959,152034,2700 W @ 5821 S,5821 S 2700 W & Sharron Dr,40.645248,-111.957764,,,,,,1
15960,152035,2700 W @ 5737 S,5737 S 2700 W & Surrey Rd,40.646638,-111.957764,,,,,,0
15961,152036,2700 W @ 5485 S,5485 S 2700 W & 5400 S,40.651344,-111.957781,,,,,,0
15962,152151,5400 S @ 2675 W,2675 W 5400 S & 2700 W,40.652988,-111.957333,,,,,,1
15964,152153,5400 S @ 2365 W,2365 W 5400 S & Capitol Reef Dr,40.652931,-111.951661,,,,,,0
15968,136276,Carlisle St @ 750 W,750 W Carlisle St & Redwood Rd,40.691622,-111.912193,,,,,,1
15977,152088,4015 W @ 5345 S,5345 S 4015 W & 5400 S,40.653991,-111.986818,,,,,,1
15979,152091,Sams Blvd @ 4120 W,4120 W Sams Blvd & 4000 W,40.655136,-111.990253,,,,,,0
15980,152092,Sams Blvd @ 4260 W,4260 W Sams Blvd & 4000 W,40.656229,-111.992433,,,,,,1
15981,151059,5215 S @ 4418 W,4418 W 5215 S & 4420 W,40.656473,-111.996265,,,,,,0
15982,151060,4420 W @ 5129 S,5129 S 4420 W & 5135 S,40.657871,-111.996344,,,,,,0
15983,151061,4420 W @ 5011 S,5011 S 4420 W & 5015 S,40.660089,-111.996357,,,,,,0
15984,151062,4420 W @ 4955 S,4955 S 4420 W & 4955 S,40.661354,-111.996354,,,,,,0
15985,134108,4420 W @ 4867 S,4867 S 4420 W & 4865 S,40.663507,-111.996353,,,,,,0
15987,134110,4420 W @ 4719 S,4719 S 4420 W & 4700 S,40.667021,-111.99635,,,,,,0
15988,134111,4715 S @ 4295 W,4295 W 4715 S & 4300 W,40.667171,-111.993462,,,,,,0
15989,135159,4715 S @ 4181 W,4181 W 4715 S & 4180 W,40.667166,-111.991372,,,,,,0
15990,135160,4715 S @ 4135 W,4135 W 4715 S & 4180 W,40.667162,-111.989506,,,,,,1
15991,135198,4700 S @ 3989 W,3979 W 4700 S,40.667511,-111.985988,,,,,,1
15992,135199,4700 S @ 3757 W,3757 W 4700 S & 4000 W,40.667442,-111.980661,,,,,,0
15993,135200,4700 S @ 3687 W,3687 W 4700 S & 3685 W,40.667468,-111.979171,,,,,,0
15994,135201,4700 S @ 3587 W,3587 W 4700 S & 3600 W,40.667463,-111.976283,,,,,,0
15995,135202,4700 S @ 3395 W,3395 W 4700 S & 3400 W,40.667476,-111.971798,,,,,,0
15996,135204,4700 S @ 3189 W,3177 W 4700 S & 3200 W,40.667526,-111.967042,,,,,,0
15997,135206,4700 S @ 2963 W,2963 W 4700 S & 3200 W,40.667492,-111.963105,,,,,,0
16003,135022,Constitution Blvd @ 4085 S,4085 S Constitution Blvd & 4100 S,40.682801,-111.957834,,,,,,0
16004,135023,Constitution Blvd @ 4031 S,4031 S Constitution Blvd & Westshire Dr,40.683717,-111.957898,,,,,,1
16005,135024,Constitution Blvd @ 3939 S,3939 S Constitution Blvd & 3935 S,40.685802,-111.957891,,,,,,1
16006,135025,Constitution Blvd @ 3803 S,3803 S Constitution Blvd & 3800 S,40.689246,-111.957885,,,,,,1
16015,135256,2200 W @ 4681 S,4681 S 2200 W & 4700 S,40.668121,-111.948353,,,,,,0
16016,135257,2200 W @ 4621 S,4621 S 2200 W & 4620 S,40.669401,-111.948379,,,,,,0
16017,135258,2200 W @ 4519 S,4519 S 2200 W & 4620 S,40.671991,-111.948332,,,,,,1
16018,135259,2200 W @ 4463 S,4463 S 2200 W & Harvestland Dr,40.674056,-111.948365,,,,,,0
16019,135260,2200 W @ 4321 S,4321 S 2200 W & Kirkham Way,40.676682,-111.948352,,,,,,0
16020,135261,2200 W @ 4215 S,4215 S 2200 W & 4220 S,40.679315,-111.948351,,,,,,0
16021,135262,2200 W @ 4133 S,4133 S 2200 W & 4100 S,40.681212,-111.948358,,,,,,0
16034,124001,3200 W @ 1969 S,1969 S 3200 W & 4000 W,40.729172,-111.968104,,,,,,0
16035,124002,1820 S @ 3360 W,3360 W 1820 S & 3200 W,40.730923,-111.972145,,,,,,0
16036,124003,1820 S @ 3470 W,W 1820 S & 3480 W,40.730949,-111.973894,,,,,,0
16037,124004,1820 S @ 3600 W,3600 W 1820 S & 3200 W,40.730931,-111.977031,,,,,,0
16038,124005,1820 S @ 3720 W,3720 W 1820 S & 3730 S,40.730931,-111.979995,,,,,,0
16039,124006,1820 S @ 3820 W,3820 W 1820 S & 3850 W,40.730935,-111.982781,,,,,,0
16040,124007,1820 S @ 3920 W,3920 W 1820 S & 3850 W,40.730941,-111.985414,,,,,,1
16041,124014,1820 S @ 3919 W,3919 W 1820 S & 3850 W,40.730831,-111.985078,,,,,,0
16042,124015,1820 S @ 3825 W,3825 W 1820 S & 3850 W,40.730835,-111.982829,,,,,,0
16043,124016,1820 S @ 3735 W,3735 W 1820 S & 3730 W,40.730841,-111.980575,,,,,,0
16044,124017,1820 S @ 3605 W,3605 W 1820 S & 3730 W,40.730838,-111.977859,,,,,,0
16045,124018,1820 S @ 3485 W,3485 W 1820 S & 3730 W,40.730831,-111.975043,,,,,,0
16046,124091,1820 S @ 3375 W,3375 W 1820 S & California Ave,40.730819,-111.972148,,,,,,0
16047,124019,3200 W @ 1980 S,1980 S 3200 W & 1987 S,40.729045,-111.968292,,,,,,0
16069,135010,Constitution Blvd @ 3830 S,3830 S Constitution Blvd & 3835 S,40.688595,-111.958117,,,,,,0
16070,135011,Constitution Blvd @ 3950 S,3950 S Constitution Blvd & Marcus Rd,40.685837,-111.958111,,,,,,0
16076,135326,4700 S @ 2751 W,2751 W 4700 S & 2700 W,40.667721,-111.958925,,,,,,0
16077,135292,4700 S @ 2860 W,2860 W 4700 S & 2700 W,40.667711,-111.961123,,,,,,0
16078,135293,4700 S @ 3050 W,3050 W 4700 S & S 3040  W,40.667695,-111.964627,,,,,,0
16079,135208,4700 S @ 3230 W,3230 W 4700 S & 3200 W,40.667689,-111.968162,,,,,,0
16080,135209,4700 S @ 3400 W,3400 W 4700 S & 3400 W,40.667688,-111.972199,,,,,,0
16081,135212,4700 S @ 3650 W,3650 W 4700 S,40.667682,-111.978225,,,,,,0
16082,135213,4700 S @ 3698 W,3698 W 4700 S & 3600 W,40.667706,-111.979813,,,,,,0
16083,135214,4700 S @ 3850 W,3850 W 4700 S & 3860 W,40.667696,-111.982737,,,,,,0
16084,135215,4700 S @ 3980 W,3980 W 4700 S & 4000 W,40.667677,-111.985098,,,,,,0
16087,134105,4420 W @ 4720 S,S 4420 W,40.666945,-111.996484,,,,,,0
16089,134107,4420 W @ 4864 S,4864 S 4420 W & 4865 S,40.663766,-111.996498,,,,,,0
16090,151055,4420 W @ 4940 S,4940 S 4420 W & 4955 S,40.661685,-111.996503,,,,,,0
16091,151056,4420 W @ 5010 S,5010 S 4420 W & 5015 S,40.660135,-111.996512,,,,,,0
16092,151057,4420 W @ 5136 S,5136 S 4420 W & 5175 S,40.657943,-111.996513,,,,,,0
16093,151058,5215 S @ 4391 W,4391 W 5215 S & 4420 W,40.656359,-111.996049,,,,,,0
16094,152093,Sams Blvd @ 4215 W,4215 W Sams Blvd & 4000 W,40.655661,-111.991679,,,,,,0
16095,152094,Sams Blvd @ 4159 W,4159 Sam'S Blvd & S 4140 W,40.654978,-111.990178,,,,,,0
16098,152101,4015 W @ 5470 S,5470 S 4015 W & 5400 S,40.651931,-111.987025,,,,,,1
16100,152104,4015 W @ 5790 S,5790 S 4015 W & 5580 S,40.64596,-111.987048,,,,,,1
16101,152105,4000 W @ 5860 S,5860 S 4000 W & 5855 S,40.644519,-111.986603,,,,,,0
16102,152106,4000 W @ 6028 S,6028 S 4000 W & 5855 S,40.641616,-111.986583,,,,,,0
16103,152107,6200 S @ 4018 W,4017 W 6200 S & S 4000 W,40.638665,-111.986895,,,,,,1
16106,136221,Redwood Rd @ 3770 S,3770 S Redwood Rd & 3800 S,40.690778,-111.939072,,,,,,0
16107,136223,Redwood Rd @ 3980 S,3980 S Redwood Rd & 4100 S,40.685047,-111.939051,,,,,,0
16108,136224,Redwood Rd @ 4070 S,4070 S Redwood Rd & 4100 N,40.682935,-111.939051,,,,,,1
16109,136128,Redwood Rd @ 4140 S,4140 S Redwood Rd & 4100 S,40.681191,-111.939051,,,,,,1
16110,136129,Redwood Rd @ 4210 S,4210 S Redwood Rd & 4200 S,40.679374,-111.939045,,,,,,0
16111,136130,Redwood Rd @ 4280 S,4280 S Redwood Rd & 4270 S,40.678015,-111.939047,,,,,,0
16112,136131,Redwood Rd @ 4370 S,4370 S Redwood Rd & 4400 S,40.67577,-111.939026,,,,,,0
16113,136133,Redwood Rd @ 4450 S,4450 S Redwood Rd & 4400 S,40.673354,-111.938989,,,,,,1
16116,136136,Redwood Rd @ 4720 S,4720 S Redwood Rd & 4700 S,40.666997,-111.939013,,,,,,0
16117,136137,Redwood Rd @ 4802 S,4798 S Redwood Rd,40.665151,-111.938951,,,,,,0
